,gastruloid,V1,V2,scs.cpart,clust_C5F10,clust_C5A9,clust_C5B10,clust_C5C6,clust_C5G7,clust_C5H11,clust_C5H7,clust_C5H9
F2_17,C5H11,20.6622065053253,10.8951200846886,6.0,,,,,,41.0,,
F2_170,C5H11,4.84628599772995,2.3756746623327403,3.0,,,,,,26.0,,
F2_171,C5H11,19.208036025281,4.704940153848679,7.0,,,,,,,,
F2_172,C5H11,5.23833592019325,-11.8723556069999,9.0,,,,,,5.0,,
F2_173,C5H11,-9.3978818157431,5.792113627285239,1.0,,,,,,29.0,,
F2_174,C5H11,24.3554195428561,4.996902221361861,6.0,,,,,,39.0,,
F2_175,C5H11,-6.83573884200595,-19.0110250870674,5.0,,,,,,18.0,,
F2_176,,,,,,,,,,28.0,,
F2_177,,,,,,,,,,10.0,,
F2_178,,,,,,,,,,1.0,,
F2_179,C5H11,10.6453440896081,9.75149869899669,7.0,,,,,,39.0,,
F2_18,C5H11,8.351707844615389,5.13988558012006,7.0,,,,,,20.0,,
F2_180,C5H11,-7.15105147522519,-19.7079355026528,5.0,,,,,,,,
F2_181,C5H11,20.013173245775,4.6433577914837905,6.0,,,,,,38.0,,
F2_182,C5H11,12.1446526879475,3.04196532246723,3.0,,,,,,21.0,,
F2_183,C5H11,25.5984859183466,2.90202976205403,3.0,,,,,,,,
F2_184,,,,,,,,,,42.0,,
F2_185,C5H11,7.00724703443092,5.145014840034951,7.0,,,,,,35.0,,
F2_186,,,,,,,,,,29.0,,
F2_187,C5H11,-5.55354813152595,-9.83068729804112,2.0,,,,,,32.0,,
F2_188,,,,,,,,,,11.0,,
F2_189,C5H11,12.3043238292344,6.980659899382629,7.0,,,,,,20.0,,
F2_19,C5H11,18.0937332420593,5.03535865319328,7.0,,,,,,,,
F2_190,C5H11,25.2836345671558,10.060828879419699,6.0,,,,,,,,
F2_191,C5H11,-10.418311225241801,-3.5314219048485898,2.0,,,,,,14.0,,
F2_192,C5H11,28.5480233138233,-2.3189001015002098,6.0,,,,,,31.0,,
F2_193,C5H11,20.4726767431242,2.3755361772287302,7.0,,,,,,,,
F2_194,C5H11,21.945923196189,4.56625512606439,6.0,,,,,,,,
F2_195,C5H11,16.6641937845888,5.93670825099564,6.0,,,,,,,,
F2_196,C5H11,-6.58523261751271,8.38180052928971,1.0,,,,,,18.0,,
F2_197,C5H11,16.471715849724,4.77700167956233,6.0,,,,,,43.0,,
F2_198,C5H11,-16.391043240371097,-0.6408184328653721,1.0,,,,,,35.0,,
F2_199,C5H11,3.3249121637969603,-10.8063484707944,1.0,,,,,,,,
F2_2,C5H11,23.533529287248502,10.406938084108301,3.0,,,,,,8.0,,
F2_20,C5H11,8.444250398791409,-9.1937508274357,9.0,,,,,,4.0,,
F2_200,,,,,,,,,,15.0,,
F2_201,,,,,,,,,,42.0,,
F2_202,C5H11,27.252955176430696,-1.9301746747876998,6.0,,,,,,6.0,,
F2_203,C5H11,13.880458415385599,19.5260063128585,6.0,,,,,,6.0,,
F2_204,C5H11,25.3744884505378,12.203284244132302,6.0,,,,,,36.0,,
F2_205,C5H11,11.9776297210305,9.43175635881266,7.0,,,,,,32.0,,
F2_206,,,,,,,,,,27.0,,
F2_207,C5H11,-4.23497321426157,-2.6239848024824397,3.0,,,,,,15.0,,
F2_208,C5H11,-2.35029412053808,3.33085526444333,9.0,,,,,,28.0,,
F2_209,C5H11,-11.029349345710699,-2.15028602513268,2.0,,,,,,0.0,,
F2_21,,,,,,,,,,6.0,,
F2_210,C5H11,9.4485858996974,0.414128696164051,7.0,,,,,,11.0,,
F2_211,C5H11,21.6888406229032,13.564570470194099,6.0,,,,,,41.0,,
F2_212,C5H11,1.3895620101057198,-1.25560825917662,9.0,,,,,,9.0,,
F2_213,C5H11,1.6934213614237699,0.94828419408703,3.0,,,,,,37.0,,
F2_214,C5H11,-8.94558262957273,-16.2199364555076,2.0,,,,,,31.0,,
F2_215,C5H11,22.092524939119897,6.143580337061089,6.0,,,,,,,,
F2_216,,,,,,,,,,4.0,,
F2_217,,,,,,,,,0.0,,,
F2_218,C5G7,-12.4510719515733,-9.22718404596806,2.0,,,,,1.0,,,
F2_219,C5G7,7.1244105256584405,-2.6546095892547203,3.0,,,,,2.0,,,
F2_22,C5H11,20.6906982638118,12.870473207442698,6.0,,,,,,21.0,,
F2_220,,,,,,,,,3.0,,,
F2_221,C5G7,-12.0807064561406,-6.265984079086231,2.0,,,,,,,,
F2_222,C5G7,-6.15891879914431,-19.075792883208,5.0,,,,,2.0,,,
F2_223,C5G7,-11.1082652133267,-5.5820205291939295,2.0,,,,,,,,
F2_224,C5G7,-6.908992144533481,-20.236637457539,5.0,,,,,4.0,,,
F2_225,C5G7,-7.1142307611393205,-17.074489164141,2.0,,,,,,,,
F2_226,C5G7,-36.5607386880446,3.27328500226134,4.0,,,,,5.0,,,
F2_227,C5G7,-6.147976044302781,-20.265299270516397,5.0,,,,,,,,
F2_228,C5G7,-2.9690121656060295,5.64719938097903,1.0,,,,,6.0,,,
F2_229,C5G7,10.9825732378302,-4.868716069433701,9.0,,,,,7.0,,,
F2_23,C5H11,5.46444176117996,7.41864016503516,3.0,,,,,,,,
F2_230,C5G7,-7.718026475960361,-8.36289216400397,2.0,,,,,1.0,,,
F2_231,,,,,,,,,8.0,,,
F2_232,C5G7,-3.99944727544479,2.73660972848922,1.0,,,,,9.0,,,
F2_233,,,,,,,,,10.0,,,
F2_235,C5H11,21.1667013723286,13.1448687342674,6.0,,,,,,37.0,,
F2_236,C5H11,23.769465398383797,10.374784817263,6.0,,,,,,,,
F2_237,C5H11,-8.43650539588129,20.4777552975002,8.0,,,,,,10.0,,
F2_238,C5H11,4.320387394101569,-11.43633587589,9.0,,,,,,3.0,,
F2_239,C5H11,4.56323455072796,3.9229352502478902,7.0,,,,,,3.0,,
F2_24,C5H11,28.614781485222,-2.3369395998356,6.0,,,,,,7.0,,
F2_240,C5H11,-10.9467060611726,-6.16773137995463,2.0,,,,,,13.0,,
F2_241,,,,,,,,,11.0,,,
F2_242,C5G7,-37.7051285266153,3.38587895187479,4.0,,,,,12.0,,,
F2_243,,,,,,,,,13.0,,,
F2_244,C5G7,-13.3594628171187,-8.61461182345482,2.0,,,,,0.0,,,
F2_245,C5G7,-5.98096673090701,-14.9215152599909,5.0,,,,,14.0,,,
F2_246,C5G7,5.7804809915555095,-11.251702453110301,9.0,,,,,15.0,,,
F2_247,,,,,,,,,16.0,,,
F2_248,C5G7,-12.7293111345778,-7.0752930333471,2.0,,,,,17.0,,,
F2_249,C5G7,-8.745222586158821,-1.7812108754052498,1.0,,,,,4.0,,,
F2_25,C5H11,-6.70779748564485,-5.135614853474889,2.0,,,,,,,,
F2_250,C5G7,-39.5532127241649,3.44663154383057,4.0,,,,,18.0,,,
F2_251,C5G7,-8.53605114119789,-17.243341375556298,5.0,,,,,19.0,,,
F2_252,,,,,,,,,20.0,,,
F2_253,C5G7,-8.120232524896059,22.059296053155798,8.0,,,,,14.0,,,
F2_255,C5G7,-12.076615116793699,-10.9870942907976,2.0,,,,,13.0,,,
F2_256,C5G7,-8.454452885866589,-7.77643402315946,2.0,,,,,21.0,,,
F2_257,,,,,,,,,20.0,,,
F2_258,C5G7,-15.7771618019846,-9.90151701507536,2.0,,,,,22.0,,,
F2_259,C5G7,-8.19031558387995,-21.4924929731794,5.0,,,,,23.0,,,
F2_26,C5H11,8.66884344587885,-5.3039134510888895,9.0,,,,,,17.0,,
F2_260,C5G7,-16.300770731041,-4.52797223275674,2.0,,,,,24.0,,,
F2_261,C5G7,-14.515561040397902,-17.7400112249005,2.0,,,,,25.0,,,
F2_262,C5G7,-9.44953856161769,-5.708522279137031,2.0,,,,,26.0,,,
F2_263,C5G7,-12.912480886725099,-6.07901042768037,2.0,,,,,23.0,,,
F2_264,C5G7,-6.2313047717327095,0.5081532921821811,1.0,,,,,27.0,,,
F2_266,C5G7,-8.7733059322992,-5.98641893442461,2.0,,,,,28.0,,,
F2_267,C5G7,-10.8434612316845,-10.7230277995041,5.0,,,,,29.0,,,
F2_268,C5G7,-11.854612589505999,-1.8921358818016,1.0,,,,,,,,
F2_269,C5G7,9.69498248289517,-3.26116119500884,3.0,,,,,7.0,,,
F2_27,C5H11,19.8306262796643,4.2194613697235,6.0,,,,,,32.0,,
F2_270,C5G7,-14.248799109219101,0.17567675035523198,2.0,,,,,3.0,,,
F2_271,C5G7,6.99489184347281,-3.8344897340939395,3.0,,,,,21.0,,,
F2_272,C5G7,-37.289139934383606,-0.29825783708965997,4.0,,,,,20.0,,,
F2_274,,,,,,,,,30.0,,,
F2_275,C5G7,-5.11629503026352,-17.253142632627803,5.0,,,,,19.0,,,
F2_276,C5G7,-15.0624186085284,-13.733087518415001,2.0,,,,,19.0,,,
F2_277,C5G7,-14.167920762778099,-8.63787701237105,2.0,,,,,12.0,,,
F2_278,C5G7,-4.49764021562982,1.03826909093067,1.0,,,,,8.0,,,
F2_279,C5G7,-12.2017509363749,3.7746396293565,1.0,,,,,31.0,,,
F2_28,C5H11,-0.251618599236416,1.2293240367093201,3.0,,,,,,41.0,,
F2_280,C5G7,-5.65387921133805,-7.29313665400568,2.0,,,,,32.0,,,
F2_281,C5G7,-5.49085341153286,-3.8326428536150403,3.0,,,,,,,,
F2_282,,,,,,,,,33.0,,,
F2_283,C5G7,-10.3945051818249,-22.142557121807,5.0,,,,,5.0,,,
F2_284,C5G7,-15.459342488534698,-3.0009534821502997,1.0,,,,,23.0,,,
F2_285,C5G7,12.8292686768836,-4.926175949218281,3.0,,,,,8.0,,,
F2_286,,,,,,,,,7.0,,,
F2_287,C5G7,-33.422287150707305,3.13963460665521,4.0,,,,,34.0,,,
F2_288,C5G7,-8.31454053035551,-10.982963810689302,3.0,,,,,20.0,,,
F2_289,,,,,,,,,6.0,,,
F2_29,C5H11,1.08974706965579,-0.28917839819849,3.0,,,,,,17.0,,
F2_290,C5G7,-16.2233654516194,-4.72186942752669,2.0,,,,,1.0,,,
F2_291,C5G7,-6.249800040143829,-6.9913391659551705,2.0,,,,,20.0,,,
F2_292,C5G7,-10.5510152584386,-18.740446716808602,2.0,,,,,14.0,,,
F2_293,C5G7,-11.195864683261302,-9.73868230471864,2.0,,,,,30.0,,,
F2_294,C5G7,-36.96330612832521,4.784347753624191,4.0,,,,,32.0,,,
F2_295,C5G7,10.109440743060802,-4.977309589510059,1.0,,,,,35.0,,,
F2_296,,,,,,,,,36.0,,,
F2_297,,,,,,,,,10.0,,,
F2_298,C5G7,-5.542569635558679,1.93990182669083,1.0,,,,,37.0,,,
F2_299,C5G7,6.23704940092939,-3.61949389876934,9.0,,,,,38.0,,,
F2_3,,,,,,,,,,26.0,,
F2_30,C5H11,-1.7672471116811699,3.37791966252203,11.0,,,,,,26.0,,
F2_300,C5G7,-14.6975264933181,-2.0423246103382002,2.0,,,,,7.0,,,
F2_301,C5G7,-8.1826036446551,-21.124509338713104,5.0,,,,,,,,
F2_302,C5G7,-2.7517453579756004,-6.22795970973118,9.0,,,,,1.0,,,
F2_303,,,,,,,,,0.0,,,
F2_304,C5G7,-12.9602942931501,-20.1179392917598,10.0,,,,,0.0,,,
F2_305,C5G7,-7.25883827528747,-21.0239859786575,5.0,,,,,10.0,,,
F2_307,C5G7,-10.392111982773,-5.20978833058238,2.0,,,,,16.0,,,
F2_308,C5G7,-13.891856960057199,-14.7950568941488,2.0,,,,,10.0,,,
F2_309,C5G7,-33.2684676055942,4.08256857238739,4.0,,,,,11.0,,,
F2_31,C5H11,23.5608898432005,14.036476743395099,6.0,,,,,,23.0,,
F2_310,,,,,,,,,4.0,,,
F2_311,C5G7,-8.95522482533082,-19.257440365832,5.0,,,,,9.0,,,
F2_312,C5G7,-10.377446299781699,-21.4373515359694,5.0,,,,,5.0,,,
F2_313,,,,,,,,,7.0,,,
F2_314,,,,,,,,,24.0,,,
F2_315,,,,,,,,,7.0,,,
F2_316,C5G7,-14.836326083292501,-4.85988898727648,2.0,,,,,17.0,,,
F2_317,C5G7,-6.95283833244097,-17.960964492596897,5.0,,,,,29.0,,,
F2_318,C5G7,-6.962416484644399,-10.307521789468801,2.0,,,,,,,,
F2_319,C5G7,8.924786496683039,-4.509468129968241,5.0,,,,,14.0,,,
F2_32,,,,,,,,,,16.0,,
F2_320,C5G7,-8.247321946286469,-8.42910799769111,2.0,,,,,,,,
F2_321,C5G7,-7.84966899551779,-18.5820636431228,5.0,,,,,9.0,,,
F2_322,C5G7,-10.580034303180001,-6.52479846416859,2.0,,,,,10.0,,,
F2_323,C5G7,2.79655123981518,-1.11613059091184,3.0,,,,,25.0,,,
F2_324,,,,,,,,,2.0,,,
F2_325,C5G7,-39.03907943100079,1.54787871726998,4.0,,,,,2.0,,,
F2_326,C5G7,-35.1822905000197,4.77348898667814,4.0,,,,,0.0,,,
F2_327,C5G7,-13.5346897295032,-7.78141381931779,2.0,,,,,3.0,,,
F2_328,C5G7,11.158461441543698,-3.67576733580006,7.0,,,,,20.0,,,
F2_329,C5G7,-7.72136344284656,-11.620215717086301,2.0,,,,,1.0,,,
F2_330,C5G7,-6.204558650048701,-3.9001856312335597,2.0,,,,,21.0,,,
F2_331,C5G7,10.1226164462579,-4.473365589569401,7.0,,,,,39.0,,,
F2_332,C5G7,-37.4424292880472,1.1282947958124498,4.0,,,,,6.0,,,
F2_333,C5G7,-12.0190946517126,-8.11591938175796,2.0,,,,,37.0,,,
F2_334,C5G7,-9.82905138719574,-7.74353621347614,2.0,,,,,10.0,,,
F2_335,C5G7,-33.614842810396105,5.84647743891123,4.0,,,,,29.0,,,
F2_336,C5G7,-9.28887529849775,-19.856744930565103,5.0,,,,,31.0,,,
F2_337,C5G7,-7.89428710784693,-20.07662673352,5.0,,,,,20.0,,,
F2_338,C5G7,5.35977888508397,-12.834952904168501,9.0,,,,,29.0,,,
F2_339,C5G7,-5.501639461177009,3.61446869623183,1.0,,,,,40.0,,,
F2_34,,,,,,,,,,8.0,,
F2_340,C5G7,-32.0502924590405,3.7438166076181205,4.0,,,,,5.0,,,
F2_342,C5G7,-36.5083335132736,3.1417283785285,4.0,,,,,14.0,,,
F2_343,,,,,,,,,4.0,,,
F2_344,C5G7,-11.4482650028534,-0.437252216837276,2.0,,,,,31.0,,,
F2_345,,,,,,,,,41.0,,,
F2_346,C5G7,-6.54188355364138,-9.867314417753,2.0,,,,,7.0,,,
F2_347,C5G7,10.4431659066329,-3.3931029526638103,7.0,,,,,22.0,,,
F2_348,C5G7,-6.988591789557691,0.6901691701692261,1.0,,,,,22.0,,,
F2_349,C5G7,-5.672225624192881,-16.4249472137128,5.0,,,,,28.0,,,
F2_35,C5H11,-2.29489599939207,-8.38670330248091,3.0,,,,,,5.0,,
F2_350,C5G7,8.6628598881124,-5.546455731827249,7.0,,,,,14.0,,,
F2_351,C5G7,3.39439145964227,-1.17939246321914,3.0,,,,,,,,
F2_352,C5G7,-13.369097769858598,-4.78025370597401,2.0,,,,,26.0,,,
F2_353,C5G7,-7.97660750892592,-15.544152831059199,5.0,,,,,22.0,,,
F2_354,C5G7,-39.0649594280931,1.8746920985197197,4.0,,,,,0.0,,,
F2_355,C5G7,-10.851942000072,-4.77315979637696,2.0,,,,,10.0,,,
F2_356,C5G7,-11.1791840033387,-7.7654559852282405,2.0,,,,,0.0,,,
F2_358,,,,,,,,,42.0,,,
F2_36,,,,,,,,,,11.0,,
F2_360,,,,,,,,,18.0,,,
F2_361,C5G7,-14.1232320842309,-7.04111240072484,2.0,,,,,15.0,,,
F2_362,C5G7,6.94959707117876,-11.628136814672198,9.0,,,,,13.0,,,
F2_363,,,,,,,,,10.0,,,
F2_364,C5G7,-9.8615501804183,-5.27535369203053,2.0,,,,,,,,
F2_365,C5G7,-32.8366693212321,4.24739862855647,4.0,,,,,6.0,,,
F2_366,C5G7,11.610047310997901,-5.54243398368875,9.0,,,,,23.0,,,
F2_367,,,,,,,,,10.0,,,
F2_368,C5G7,-6.2485202502113095,-18.6582974776192,5.0,,,,,22.0,,,
F2_369,C5G7,-36.807272507764395,1.19373099107756,4.0,,,,,22.0,,,
F2_37,C5H11,20.5542910659684,4.06976812209686,3.0,,,,,,37.0,,
F2_370,C5G7,-17.531874197430803,-6.35192730628711,2.0,,,,,37.0,,,
F2_371,C5G7,-11.5454872818968,-2.3148388365519397,2.0,,,,,5.0,,,
F2_372,C5G7,4.4738417875386505,-9.11034364276638,9.0,,,,,5.0,,,
F2_373,C5G7,-5.00646434235264,4.76442516922467,1.0,,,,,22.0,,,
F2_374,C5G7,-15.6350472666784,-3.17836734946877,2.0,,,,,31.0,,,
F2_375,C5G7,-12.360986728629598,-9.55881068900861,2.0,,,,,34.0,,,
F2_376,C5G7,-10.7838038093784,-6.21965885690693,2.0,,,,,10.0,,,
F2_377,C5G7,-13.698153750881698,-8.858364780777949,2.0,,,,,8.0,,,
F2_378,C5G7,9.00462135162349,-8.04596176076117,9.0,,,,,29.0,,,
F2_379,C5G7,2.88855655494398,-7.762394063111651,9.0,,,,,22.0,,,
F2_38,C5H11,23.7775496930206,14.5204845690977,6.0,,,,,,9.0,,
F2_380,C5G7,-9.245428335918302,-20.6757757076153,5.0,,,,,23.0,,,
F2_382,,,,,,,,,18.0,,,
F2_39,C5H11,20.5505321276315,4.80299241633562,3.0,,,,,,20.0,,
F2_4,,,,,,,,,,20.0,,
F2_40,C5H11,22.060086499682697,9.99395793259042,6.0,,,,,,,,
F2_41,C5H11,21.4429773894518,4.2286977714545095,6.0,,,,,,29.0,,
F2_42,,,,,,,,,,39.0,,
F2_43,,,,,,,,,,43.0,,
F2_44,C5H11,24.148947842397103,4.918369350776611,6.0,,,,,,41.0,,
F2_45,C5H11,-10.674105687110199,-6.758115810743799,2.0,,,,,,40.0,,
F2_46,C5H11,22.560824331992198,13.761005872625999,6.0,,,,,,20.0,,
F2_47,C5H11,18.4214969593455,4.43621318586404,7.0,,,,,,27.0,,
F2_48,C5H11,-6.70337129135718,-3.50316843215329,2.0,,,,,,32.0,,
F2_49,C5H11,24.3127966232035,9.8242315833386,3.0,,,,,,15.0,,
F2_5,C5H11,27.5865079059105,12.5855339726577,6.0,,,,,,24.0,,
F2_50,C5H11,9.648941805453141,7.287675145923999,7.0,,,,,,6.0,,
F2_51,,,,,,,,,,37.0,,
F2_52,C5H11,-0.12870433382236,8.43019916919801,1.0,,,,,,43.0,,
F2_53,C5H11,-10.44317740671,-7.379096150229071,2.0,,,,,,,,
F2_54,,,,,,,,,,37.0,,
F2_55,C5H11,26.2303023777886,13.612440467367001,6.0,,,,,,27.0,,
F2_56,C5H11,25.603876586821603,11.931122340092099,6.0,,,,,,26.0,,
F2_57,C5H11,-12.454905226254999,-3.8411446583073596,2.0,,,,,,40.0,,
F2_58,C5H11,15.763967834056402,5.038562294636519,7.0,,,,,,11.0,,
F2_59,,,,,,,,,,2.0,,
F2_6,C5H11,26.0156731995144,12.7172842534273,6.0,,,,,,37.0,,
F2_60,C5H11,12.382356601603599,4.97966405673431,7.0,,,,,,23.0,,
F2_61,C5H11,8.51890695977029,2.35581023492398,7.0,,,,,,15.0,,
F2_62,C5H11,25.4454410144777,12.054398651003199,6.0,,,,,,11.0,,
F2_63,,,,,,,,,,38.0,,
F2_64,,,,,,,,,,22.0,,
F2_65,C5H11,26.950113213645,13.0484626861034,6.0,,,,,,21.0,,
F2_66,,,,,,,,,,34.0,,
F2_67,C5H11,-7.2357268855259,-5.55811238876555,2.0,,,,,,0.0,,
F2_68,C5H11,11.213103143354198,7.86238522416072,7.0,,,,,,10.0,,
F2_7,,,,,,,,,,26.0,,
F2_70,C5H11,10.138516514435,4.791495141766469,7.0,,,,,,29.0,,
F2_71,C5H11,-8.54927996288491,-21.9403469225763,5.0,,,,,,,,
F2_72,,,,,,,,,,22.0,,
F2_74,,,,,,,,,,19.0,,
F2_75,C5H11,11.896885441816401,5.1922399873580005,7.0,,,,,,6.0,,
F2_76,,,,,,,,,,1.0,,
F2_77,C5H11,19.211331651718602,8.16070860819162,6.0,,,,,,39.0,,
F2_78,,,,,,,,,,42.0,,
F2_79,,,,,,,,,,6.0,,
F2_8,,,,,,,,,,26.0,,
F2_80,C5H11,2.8109295242610597,0.917549996736721,3.0,,,,,,28.0,,
F2_81,C5H11,25.190214476818902,7.28543888216156,6.0,,,,,,28.0,,
F2_82,C5H11,-1.6995571287581297,1.4094586551358899,3.0,,,,,,9.0,,
F2_83,C5H11,24.2249367520586,14.7643135000225,6.0,,,,,,25.0,,
F2_84,,,,,,,,,,33.0,,
F2_85,C5H11,17.185863227393803,5.168396091543411,3.0,,,,,,13.0,,
F2_86,C5H11,12.6081607998469,11.5570696071227,7.0,,,,,,10.0,,
F2_87,,,,,,,,,,6.0,,
F2_88,C5H11,-0.600893673243726,1.48919245650859,3.0,,,,,,11.0,,
F2_89,C5H11,-1.67618916018585,1.0256837331578,3.0,,,,,,21.0,,
F2_9,,,,,,,,,,18.0,,
F2_90,C5H11,9.408288632488778,3.61675605833453,7.0,,,,,,6.0,,
F2_91,C5H11,21.6943196857545,11.1821365840414,6.0,,,,,,33.0,,
F2_92,C5H11,14.230453637834499,6.199616232176219,7.0,,,,,,26.0,,
F2_93,C5H11,5.32587473962924,-9.104392083013071,9.0,,,,,,11.0,,
F2_94,C5H11,-9.44561447910767,-0.628945726527499,1.0,,,,,,26.0,,
F2_95,C5H11,-14.7094097160976,-7.435679240519919,2.0,,,,,,14.0,,
F2_96,C5H11,-0.323937225221497,-1.4352236146596797,3.0,,,,,,,,
F2_97,,,,,,,,,,22.0,,
F2_98,,,,,,,,,,26.0,,
F2_99,C5H11,27.0313951975183,9.560166237735631,6.0,,,,,,16.0,,
G2_1,C5G7,-9.17700429204215,-4.8808178655407195,2.0,,,,,5.0,,,
G2_10,,,,,,,,,11.0,,,
G2_100,C5G7,10.8857894634868,-5.33507570819664,7.0,,,,,24.0,,,
G2_101,C5G7,-10.5149260669829,-10.202474169208301,2.0,,,,,43.0,,,
G2_102,C5G7,-6.018608377718509,-10.0804272859142,2.0,,,,,1.0,,,
G2_104,C5G7,-11.091646105508001,-10.533933329057,2.0,,,,,18.0,,,
G2_105,C5G7,9.655325659755269,8.33645813908049,7.0,,,,,12.0,,,
G2_106,C5G7,-32.3478350189475,3.28280129944814,4.0,,,,,,,,
G2_107,C5G7,-9.93134897702517,-19.599743634037,7.0,,,,,35.0,,,
G2_108,C5G7,-6.8985450173043,-17.5744049783871,5.0,,,,,,,,
G2_109,C5G7,0.14754363741223098,1.5573797661405102,1.0,,,,,44.0,,,
G2_11,C5G7,-13.3889918726652,-19.8183940359862,10.0,,,,,36.0,,,
G2_110,C5G7,-11.626154173836602,-7.6630371341306605,2.0,,,,,43.0,,,
G2_111,,,,,,,,,23.0,,,
G2_112,C5G7,-34.219156786712,4.186296910646391,4.0,,,,,5.0,,,
G2_115,C5G7,-7.66469735859455,-21.841508886702698,5.0,,,,,20.0,,,
G2_116,C5G7,-10.962261272921,-13.5041762653484,5.0,,,,,39.0,,,
G2_117,,,,,,,,,3.0,,,
G2_118,C5G7,-13.606701932059,-15.0617345693242,5.0,,,,,39.0,,,
G2_119,C5G7,3.4304742606052203,-2.06551701401652,3.0,,,,,34.0,,,
G2_12,C5G7,10.9614124597732,-2.78736526826385,9.0,,,,,33.0,,,
G2_120,C5G7,-4.45014518853567,-7.398956904066679,2.0,,,,,45.0,,,
G2_121,C5G7,-8.6091488973507,-20.715496443421102,5.0,,,,,14.0,,,
G2_122,C5G7,-15.813839398471698,-9.53153921053327,1.0,,,,,43.0,,,
G2_123,C5G7,-2.94721497895887,2.5727676241593103,9.0,,,,,42.0,,,
G2_124,C5G7,-15.527359053297602,-7.97535188112574,2.0,,,,,4.0,,,
G2_125,C5G7,-3.71749677526716,-4.3666824193580895,2.0,,,,,4.0,,,
G2_126,C5G7,-8.80839399903272,-12.081304720449,2.0,,,,,,,,
G2_127,C5G7,-9.059672121630062,-17.2832377897449,5.0,,,,,31.0,,,
G2_128,,,,,,,,,33.0,,,
G2_129,C5G7,-9.83418789279301,-13.5386884874998,2.0,,,,,15.0,,,
G2_13,C5G7,13.654671758797901,-3.8959186530907597,7.0,,,,,20.0,,,
G2_130,C5G7,5.206651256265401,-10.7211362575213,9.0,,,,,35.0,,,
G2_131,C5G7,-9.853410431057029,-4.29088221538158,2.0,,,,,40.0,,,
G2_132,C5G7,10.719719724089801,-4.66049093519575,9.0,,,,,3.0,,,
G2_133,C5G7,-2.03579615283189,1.7222389649673302,1.0,,,,,16.0,,,
G2_134,C5G7,-7.247618603575,-2.7825811772214597,1.0,,,,,,,,
G2_135,,,,,,,,,8.0,,,
G2_136,C5G7,10.3164493914511,-3.12880100683294,5.0,,,,,15.0,,,
G2_137,C5G7,-9.2151566022764,-1.1901329977258899,2.0,,,,,36.0,,,
G2_139,C5G7,-38.7402619835565,0.36790664035539394,4.0,,,,,,,,
G2_14,C5G7,-35.9809048119874,4.82453787184823,4.0,,,,,26.0,,,
G2_140,C5G7,-11.032345080745198,5.76084423075186,1.0,,,,,14.0,,,
G2_141,C5G7,-8.69409582468862,-20.5921414745409,5.0,,,,,14.0,,,
G2_142,,,,,,,,,16.0,,,
G2_143,C5G7,-3.8846766959393,-10.9684634587182,2.0,,,,,27.0,,,
G2_144,C5G7,-5.14271883501233,-18.7783518430014,5.0,,,,,14.0,,,
G2_145,C5G7,-9.41505810355929,-12.8909399067786,9.0,,,,,22.0,,,
G2_146,C5G7,-5.76199581048463,-8.56500278535886,2.0,,,,,24.0,,,
G2_148,,,,,,,,,16.0,,,
G2_149,C5G7,-16.6943624472211,-11.958668660306802,2.0,,,,,42.0,,,
G2_15,C5G7,11.363979477072801,-3.48944908571368,7.0,,,,,43.0,,,
G2_150,,,,,,,,,6.0,,,
G2_151,C5G7,-0.840567033937708,-0.937234372384566,1.0,,,,,,,,
G2_152,,,,,,,,,45.0,,,
G2_153,,,,,,,,,3.0,,,
G2_154,C5G7,-9.727854863600811,-7.251574029962351,2.0,,,,,7.0,,,
G2_155,,,,,,,,,3.0,,,
G2_156,,,,,,,,,8.0,,,
G2_157,C5G7,-14.3637533058174,-18.035402523704,10.0,,,,,,,,
G2_158,,,,,,,,,24.0,,,
G2_159,C5G7,-14.359174436382899,-11.760247461562901,2.0,,,,,41.0,,,
G2_16,,,,,,,,,1.0,,,
G2_160,C5G7,-7.9147755567491105,-9.344945768524179,2.0,,,,,,,,
G2_161,,,,,,,,,16.0,,,
G2_162,C5G7,-10.6825488096454,-10.5609140689275,2.0,,,,,43.0,,,
G2_163,C5G7,9.962384755835359,-1.8743183063478899,7.0,,,,,33.0,,,
G2_164,C5G7,-10.1165993429216,-21.367581326354898,5.0,,,,,26.0,,,
G2_165,,,,,,,,,29.0,,,
G2_166,C5G7,7.91396619787678,-6.04572049144786,9.0,,,,,22.0,,,
G2_168,,,,,,,,,27.0,,,
G2_169,C5G7,-6.4747951541433,-18.707964793598897,5.0,,,,,29.0,,,
G2_17,C5G7,-7.846631518318371,-4.81307045437004,2.0,,,,,7.0,,,
G2_170,,,,,,,,,0.0,,,
G2_172,C5G7,-9.657754865851189,-2.53071749743521,2.0,,,,,0.0,,,
G2_173,C5G7,11.4448864968015,-5.36630278006347,9.0,,,,,16.0,,,
G2_174,,,,,,,,,3.0,,,
G2_175,C5G7,-14.883903472979199,3.1539058239803497,1.0,,,,,26.0,,,
G2_177,,,,,,,,,2.0,,,
G2_178,C5G7,-8.87697353804057,-8.5459920988976,2.0,,,,,,,,
G2_179,,,,,,,,,2.0,,,
G2_18,C5G7,-12.6690745332606,-1.5225383042940301,1.0,,,,,7.0,,,
G2_180,C5G7,-11.717775967926901,-10.433999242192401,2.0,,,,,25.0,,,
G2_181,,,,,,,,,43.0,,,
